BusStopCode,planning_area,Longitude,Latitude,Description,RoadName,subzone_name
21201,Jurong West,103.7177864,1.336833964,Sime Rengo Packaging Ltd,Corporation Rd,Chin Bee
21209,Jurong West,103.718056,1.336876486,Opp Sime Rengo Packaging Ltd,Corporation Rd,Taman Jurong
21211,Jurong West,103.7160683,1.340049722,Opp Lakepoint Condo,Corporation Rd,Chin Bee
21219,Jurong West,103.7162593,1.340103561,Lakepoint Condo,Corporation Rd,Taman Jurong
21229,Jurong West,103.716007,1.34206,Opp S'Pore A'Space Mfg,Corporation Rd,Taman Jurong
21231,Jurong West,103.7159904,1.343595351,Blk 203,Corporation Rd,Boon Lay Place
21239,Jurong West,103.7163304,1.344504826,Opp Blk 203,Corporation Rd,Hong Kah
21241,Jurong West,103.7123543,1.349736652,Opp Blk 213,Boon Lay Ave,Boon Lay Place
21249,Jurong West,103.7124932,1.34958422,Blk 213,Boon Lay Ave,Boon Lay Place
21251,Jurong West,103.7103474,1.336241214,Sime Darby,Chin Bee Dr,Chin Bee
21259,Jurong West,103.710437,1.336041349,Opp Sime Darby,Chin Bee Dr,Chin Bee
21261,Jurong West,103.7102509,1.33393514,AFT CHIN BEE AVE,Quality Rd,Chin Bee
21269,Jurong West,103.7104976,1.334181836,Bef Chin Bee Ave,Quality Rd,Chin Bee
21271,Jurong West,103.7194732,1.334658968,Opp Assyakirin Mque,Corporation Rd,Taman Jurong
21279,Jurong West,103.7195252,1.334912826,Assyakirin Mque,Corporation Rd,Taman Jurong
21291,Boon Lay,103.7094335,1.31585423,Aft Jln Buroh,Jurong Pier Rd,Liu Fang
21299,Boon Lay,103.7099458,1.315870349,Bef Jln Buroh,Jurong Pier Rd,Liu Fang
21301,Boon Lay,103.7099705,1.318497215,Opp Jln Pesawat,Jurong Pier Rd,Liu Fang
21309,Boon Lay,103.710547,1.319190308,Aft Jln Pesawat,Jurong Pier Rd,Liu Fang
21311,Boon Lay,103.7095638,1.323205141,Bef Tractor Rd,Jln Boon Lay,Tukang
21319,Boon Lay,103.7098042,1.323773402,Opp Tractor Rd,Jln Boon Lay,Tukang
21321,Boon Lay,103.7088543,1.326240558,UTOC ENGRG,Jln Boon Lay,Tukang
21329,Boon Lay,103.7090179,1.326915483,OPP UTOC ENGRG,Jln Boon Lay,Tukang
21331,Jurong West,103.7079679,1.330290492,Opp Premier Milk Pte Ltd,Jln Boon Lay,Kian Teck
21339,Jurong West,103.7083232,1.330424656,Premier Milk Pte Ltd,Jln Boon Lay,Chin Bee
21341,Jurong West,103.7089583,1.335173458,Opp Beecham Pte Ltd,Jln Boon Lay,Kian Teck
21349,Jurong West,103.7092447,1.335064598,Beecham Pte Ltd,Jln Boon Lay,Chin Bee
21351,Jurong West,103.7095643,1.338821386,BEF BOON LAY WAY,Jln Boon Lay,Kian Teck
21359,Jurong West,103.7099597,1.338670103,AFT ST KINETICS,Jln Boon Lay,Chin Bee
21361,Jurong West,103.7076718,1.343023233,Blk 695,Jln Boon Lay,Jurong West Central
21369,Jurong West,103.7080031,1.343091237,Opp Blk 695,Jln Boon Lay,Boon Lay Place
21371,Jurong West,103.7061787,1.345227226,Blk 680C,Jln Boon Lay,Jurong West Central
21379,Jurong West,103.7064891,1.345348552,Blk 263,Jln Boon Lay,Boon Lay Place
21381,Jurong West,103.7086071,1.349646534,ST. JOSEPH'S HME,Jurong West Ave 2,Wenya
21389,Jurong West,103.7089646,1.349514399,OPP ST. JOSEPH'S HME,Jurong West Ave 2,Boon Lay Place
21391,Jurong West,103.7084794,1.344850642,River Valley High Sch,Boon Lay Ave,Boon Lay Place
21399,Jurong West,103.7080599,1.34481408,Opp River Valley High Sch,Boon Lay Ave,Boon Lay Place
21409,Jurong West,103.7120706,1.343389693,Blk 191,Boon Lay Dr,Boon Lay Place
21411,Jurong West,103.7103305,1.343932701,Opp Blk 188,Boon Lay Dr,Boon Lay Place
21419,Jurong West,103.7105765,1.343880607,Blk 188,Boon Lay Dr,Boon Lay Place
21421,Jurong West,103.710326,1.347203078,Blk 176,Boon Lay Ave,Boon Lay Place
21429,Jurong West,103.7105915,1.347402033,Blk 185,Boon Lay Ave,Boon Lay Place
21431,Jurong West,103.7124106,1.347656389,Blk 210,Boon Lay Pl,Boon Lay Place
21439,Jurong West,103.7116589,1.348422778,Boon Lay CC,Boon Lay Pl,Boon Lay Place
21441,Jurong West,103.7132623,1.346382425,Blk 207,Boon Lay Pl,Boon Lay Place
21449,Jurong West,103.7130614,1.346398056,Boon Lay Shop Ctr,Boon Lay Pl,Boon Lay Place
21451,Jurong West,103.71473,1.345248333,Blk 206,Boon Lay Dr,Boon Lay Place
21459,Jurong West,103.7149133,1.345580455,Blk 209,Boon Lay Dr,Boon Lay Place
21461,Boon Lay,103.7179936,1.327319722,BEF TUKANG INNOVATION DR,Jln Tukang,Tukang
21469,Boon Lay,103.7180853,1.327475,Bef Chia Ping Rd,Jln Tukang,Tukang
21471,Boon Lay,103.7154267,1.326731389,AFT TUKANG INNOVATION DR,Jln Tukang,Tukang
21479,Boon Lay,103.7157017,1.326918056,Hup Leck Heavy Equipment,Jln Tukang,Tukang
21481,Boon Lay,103.7120884,1.32600146,GRUNDFOS,Jln Tukang,Tukang
21489,Boon Lay,103.7126543,1.326278397,OPP GRUNDFOS,Jln Tukang,Tukang
21491,Boon Lay,103.7108268,1.326863545,Bef Boon Lay Way,Quality Rd,Tukang
21499,Boon Lay,103.7110243,1.32655549,Bef Jln Tukang,Quality Rd,Tukang
21501,Jurong West,103.7100021,1.330427715,Bef Meiji Seika,Quality Rd,Chin Bee
21509,Jurong West,103.7099872,1.331156391,Opp Meiji Seika,Quality Rd,Chin Bee
21511,Jurong West,103.711077,1.333119969,Opp Amoy Canning,Chin Bee Ave,Chin Bee
21519,Jurong West,103.7112916,1.33295908,Amoy Canning,Chin Bee Ave,Chin Bee
21521,Jurong West,103.7145853,1.334138933,PB Packaging Systems,Chin Bee Ave,Chin Bee
21529,Jurong West,103.7150971,1.334083039,Opp Grandluxe,Chin Bee Ave,Chin Bee
21531,Jurong West,103.7163448,1.331875761,Clariant S'pore,Third Chin Bee Rd,Chin Bee
21539,Jurong West,103.716354,1.331311,Opp Kaily Packaging,Third Chin Bee Rd,Chin Bee
21541,Jurong West,103.7198636,1.331380758,Jurong Futsal Ctr,Intl Rd,Taman Jurong
21549,Boon Lay,103.7189959,1.330882806,Automotive Technology,Intl Rd,Tukang
21551,Jurong West,103.7209862,1.326661043,Blk 151,Yung Ho Rd,Taman Jurong
21559,Jurong West,103.7206391,1.326626599,CISCO Recall,Yung Ho Rd,Taman Jurong
21561,Jurong West,103.7227432,1.328893152,Blk 158,Corporation Dr,Taman Jurong
21569,Jurong West,103.7228981,1.328572039,Opp Blk 158,Corporation Dr,Taman Jurong
21571,Jurong West,103.7230701,1.330567195,Opp Jurong Sec Sch,Corporation Dr,Taman Jurong
21579,Jurong West,103.7231809,1.330134723,Jurong Sec Sch,Corporation Dr,Taman Jurong
21581,Jurong West,103.7232864,1.33243351,Blk 65,Corporation Dr,Taman Jurong
21589,Jurong West,103.7234581,1.332465687,Opp Blk 65,Corporation Dr,Taman Jurong
21591,Jurong West,103.7224281,1.334761036,Opp Blk 117,Corporation Dr,Taman Jurong
21599,Jurong West,103.7226849,1.334683562,Blk 117,Corporation Dr,Taman Jurong
21601,Jurong West,103.7210977,1.337270296,Blk 357,Corporation Dr,Taman Jurong
21609,Jurong West,103.7210263,1.337751668,Opp Blk 364,Corporation Dr,Taman Jurong
21611,Jurong West,103.7193196,1.338364342,Blk 367,Corporation Dr,Taman Jurong
21619,Jurong West,103.7181621,1.337935099,AFT CORP RD,Corporation Dr,Taman Jurong
21621,Jurong West,103.7220593,1.339214998,Blk 354,Kang Ching Rd,Taman Jurong
21629,Jurong West,103.7227567,1.33954477,Blk 334,Kang Ching Rd,Taman Jurong
21631,Jurong West,103.7249361,1.333636261,Blk 115/Opp Japanese Gdn,Yuan Ching Rd,Taman Jurong
21639,Jurong West,103.7251164,1.333788611,Japanese Gdn/Opp Blk 115,Yuan Ching Rd,Lakeside
21641,Jurong West,103.7250087,1.336301262,Opp Lakeside Apt,Yuan Ching Rd,Taman Jurong
21649,Jurong West,103.7251798,1.336708866,Lakeside Apt,Yuan Ching Rd,Lakeside
21651,Jurong West,103.7240217,1.338730149,Opp Chinese Gdn,Yuan Ching Rd,Taman Jurong
21659,Jurong East,103.7241081,1.338960105,Chinese Gdn,Yuan Ching Rd,Lakeside
21661,Jurong West,103.7214143,1.341765605,Yuan Ching Sec Sch,Yuan Ching Rd,Taman Jurong
21669,Jurong East,103.7220952,1.341342145,Opp Blk 134D,Yuan Ching Rd,Lakeside
21671,Jurong West,103.7237617,1.338065,Blk 331,Tah Ching Rd,Taman Jurong
21679,Jurong West,103.7235836,1.337762198,Blk 329,Tah Ching Rd,Taman Jurong
21681,Jurong West,103.714663,1.342287323,Opp Blk 200,Boon Lay Way,Chin Bee
21689,Jurong West,103.7144234,1.342419846,Blk 200,Boon Lay Way,Boon Lay Place
21691,Jurong West,103.7113881,1.341078598,OPP SUMMERDALE,Boon Lay Way,Chin Bee
21699,Jurong West,103.7120308,1.341549821,SUMMERDALE,Boon Lay Way,Boon Lay Place
21711,Jurong West,103.7157628,1.346998842,Bet Blks 523/525,Corporation Rd,Hong Kah
21719,Jurong West,103.715073,1.347794746,Opp Blk 529,Corporation Rd,Boon Lay Place
21751,Jurong East,103.7248047,1.330893333,Jurong Sec Sch,Yuan Ching Rd,Taman Jurong
21759,Jurong East,103.7249113,1.330323876,Opp Jurong Sec Sch,Yuan Ching Rd,Lakeside
21761,Jurong East,103.7247681,1.328313333,Blk 138B,Yuan Ching Rd,Taman Jurong
21769,Jurong East,103.7249038,1.328475541,Opp Blk 138B,Yuan Ching Rd,Lakeside
21771,Jurong West,103.7237302,1.326579924,AFT CORP DR,Yung Ho Rd,Taman Jurong
21779,Jurong West,103.7242577,1.326435722,Aft Yuan Ching Rd,Yung Ho Rd,Taman Jurong
22009,Jurong West,103.705457,1.339323347,Boon Lay Int,Jurong West Ctrl 3,Jurong West Central
22011,Boon Lay,103.707755,1.32129798,Jurong Bird Pk,Jln Ahmad Ibrahim,Liu Fang
22019,Boon Lay,103.7071133,1.322024022,Opp Jurong Bird Pk,Jln Ahmad Ibrahim,Tukang
22021,Boon Lay,103.7036931,1.321682451,Givaudan,Jln Ahmad Ibrahim,Liu Fang
22029,Boon Lay,103.7026821,1.322449717,Opp Givaudan,Jln Ahmad Ibrahim,Tukang
22031,Boon Lay,103.6985518,1.32216806,Bef Pioneer Circus,Jln Ahmad Ibrahim,Liu Fang
22039,Boon Lay,103.6986162,1.322840765,Markono Holdings,Jln Ahmad Ibrahim,Tukang
22041,Boon Lay,103.6987308,1.314635,Aft Tg Kling Rd,Jln Buroh,Liu Fang
22049,Boon Lay,103.6978889,1.314466389,Bef Tg Kling Rd,Jln Buroh,Samulun
22051,Boon Lay,103.7020447,1.313869167,Opp Buroh St,Jln Buroh,Liu Fang
22059,Boon Lay,103.7012625,1.313606111,Aft Buroh St,Jln Buroh,Samulun
22061,Boon Lay,103.704641,1.314276178,Ceva Logistics,Jln Buroh,Liu Fang
22069,Boon Lay,103.7037946,1.31365448,Opp Ceva Logistics,Jln Buroh,Samulun
22071,Boon Lay,103.7069513,1.314336368,Bef Jurong Pier Rd,Jln Buroh,Liu Fang
22079,Boon Lay,103.7080498,1.313943992,Aft Jurong Pier Rd,Jln Buroh,Samulun
22081,Boon Lay,103.7003759,1.305995557,Opp Natsteel,Tg Kling Rd,Samulun
22089,Boon Lay,103.7008781,1.305892778,Natsteel,Tg Kling Rd,Samulun
22091,Boon Lay,103.6965559,1.308807216,Aft Jln Samulun,Shipyard Rd,Shipyard
22099,Boon Lay,103.6968896,1.308797648,Bef Jln Samulun,Shipyard Rd,Samulun
22141,Pioneer,103.6959517,1.317333006,Aft Jln Buroh,Pioneer Rd,Benoi Sector
22149,Pioneer,103.6963118,1.317319604,Bef Jln Buroh,Pioneer Rd,Liu Fang
22151,Pioneer,103.6962716,1.320952337,Hitachi,Pioneer Rd,Benoi Sector
22159,Boon Lay,103.6966332,1.320952433,Opp Hitachi,Pioneer Rd,Liu Fang
22161,Pioneer,103.6964311,1.325516569,Aft Lok Yang Way,Pioneer Rd Nth,Joo Koon
22169,Boon Lay,103.6966158,1.326245429,Aft Intl Rd,Pioneer Rd Nth,Tukang
22171,Jurong West,103.6963769,1.329541667,Opp Secura S'pore,Pioneer Rd Nth,Kian Teck
22179,Jurong West,103.6966591,1.330004723,Secura S'Pore,Pioneer Rd Nth,Kian Teck
22181,Jurong West,103.6963769,1.333016111,S'pore Post,Pioneer Rd Nth,Kian Teck
22189,Jurong West,103.6966629,1.333697107,Pioneer Junction,Pioneer Rd Nth,Kian Teck
22191,Jurong West,103.6983275,1.33130584,Sbst Soon Lee Depot,Soon Lee Rd,Kian Teck
22199,Jurong West,103.6984743,1.331022482,Opp Sbst Soon Lee Depot,Soon Lee Rd,Kian Teck
22219,Boon Lay,103.7026074,1.327645561,Aft Neythal Rd,Intl Rd,Tukang
22221,Jurong West,103.6978569,1.327909161,Aft Pioneer Rd Nth,Intl Rd,Kian Teck
22229,Boon Lay,103.6988747,1.327643343,Bef Pioneer Rd Nth,Intl Rd,Tukang
22231,Jurong West,103.697179,1.340794867,Blk 639,Jurong West St 61,Jurong West Central
22239,Jurong West,103.6974219,1.340819722,Blk 624,Jurong West St 61,Jurong West Central
22241,Jurong West,103.6993839,1.340122707,Opp Blk 622,Jurong West St 62,Jurong West Central
22249,Jurong West,103.6986544,1.340160074,Blk 622,Jurong West St 62,Jurong West Central
22251,Jurong West,103.7026567,1.340733333,Blk 665A,Jurong West St 62,Jurong West Central
22259,Jurong West,103.7025464,1.340891364,Blk 668D,Jurong West St 62,Jurong West Central
22271,Jurong West,103.7001115,1.329245828,Bef Kwong Min Rd,Soon Lee Rd,Kian Teck
22281,Jurong West,103.7037526,1.328492643,Aft Soon Lee Rd,Fan Yoong Rd,Kian Teck
22289,Jurong West,103.70284,1.329263333,Bef Fan Yoong Rd,Soon Lee Rd,Kian Teck
22299,Jurong West,103.7017741,1.330688334,Bef Soon Lee Rd,Kwong Min Rd,Kian Teck
22309,Jurong West,103.7033808,1.33327,Aft Fan Yoong Rd,Enterprise Rd,Kian Teck
22319,Jurong West,103.7054525,1.331981389,Bef Enterprise Rd,Wan Lee Rd,Kian Teck
22329,Jurong West,103.7050159,1.330243469,Opp Sam Mccoy Engrg,Wan Lee Rd,Kian Teck
22331,Boon Lay,103.7031792,1.304858477,Jurong Shipyard,Tg Kling Rd,Samulun
22341,Jurong West,103.7010333,1.344916161,Blk 673C,Jurong West Ave 4,Jurong West Central
22349,Jurong West,103.7007963,1.345205373,Blk 734A CP,Jurong West Ave 4,Yunnan
22351,Jurong West,103.6980338,1.342774219,Opp Blk 717,Jurong West Ave 4,Jurong West Central
22359,Jurong West,103.6972753,1.342526667,Blk 717,Jurong West Ave 4,Yunnan
22361,Jurong West,103.6958728,1.340778056,Blk 641,Jurong West Ave 4,Jurong West Central
22369,Jurong West,103.6951104,1.340331864,Blk 704,Jurong West Ave 4,Yunnan
22391,Boon Lay,103.6957231,1.313427499,Bef Jln Buroh,Tg Kling Rd,Shipyard
22399,Boon Lay,103.696016,1.313457071,Aft Jln Buroh,Tg Kling Rd,Samulun
22401,Boon Lay,103.6971497,1.310078753,Aft Shipyard Rd,Tg Kling Rd,Shipyard
22409,Boon Lay,103.6974199,1.310142566,Bef Shipyard Rd,Tg Kling Rd,Samulun
22411,Jurong West,103.703801,1.34626796,Blk 676B,Jurong West Ave 4,Jurong West Central
22419,Jurong West,103.7028613,1.346225978,Jurong West Sub-Stn,Jurong West Ave 4,Yunnan
22421,Boon Lay,103.6987239,1.307755,Natl Oxygen Pte Ltd,Tg Kling Rd,Samulun
22429,Boon Lay,103.6990807,1.307257497,Opp Natl Oxygen Pte Ltd,Tg Kling Rd,Samulun
22431,Jurong West,103.7074221,1.333082426,Opp Four Leaves,Enterprise Rd,Kian Teck
22439,Jurong West,103.7068094,1.333112575,Aft Four Leaves,Enterprise Rd,Kian Teck
22441,Jurong West,103.7036275,1.342669872,Blk 669 CP,Jurong West St 64,Jurong West Central
22449,Jurong West,103.7038066,1.342762115,Blk 685B,Jurong West St 64,Jurong West Central
22451,Jurong West,103.6956128,1.338170226,Opp Blk 643,Pioneer Rd Nth,Yunnan
22459,Jurong West,103.6957204,1.338562904,Blk 643,Pioneer Rd Nth,Jurong West Central
22461,Jurong West,103.696205,1.335961944,Opp Blk 653B,Pioneer Rd Nth,Yunnan
22469,Jurong West,103.6963187,1.336490625,Blk 653B,Pioneer Rd Nth,Jurong West Central
22471,Jurong West,103.6931454,1.335090477,Bef Jurong West St 93,Upp Jurong Rd,Yunnan
22479,Jurong West,103.6931026,1.334742425,Aft Jurong West St 93,Upp Jurong Rd,Kian Teck
22481,Jurong West,103.7055409,1.342462238,Blk 691A CP,Jurong West Ctrl 1,Jurong West Central
22489,Jurong West,103.7053683,1.342584603,Blk 683A,Jurong West Ctrl 1,Jurong West Central
22491,Jurong West,103.704782,1.337212743,Blk 662D,Jurong West St 64,Jurong West Central
22499,Jurong West,103.7048816,1.337527553,Opp Blk 662C,Jurong West St 64,Jurong West Central
22501,Jurong West,103.7029713,1.337691991,Blk 662A,Jurong West St 63,Jurong West Central
22509,Jurong West,103.7032349,1.337994051,Blk 664C,Jurong West St 63,Jurong West Central
22511,Jurong West,103.7002967,1.337461817,Blk 658C,Jurong West St 63,Jurong West Central
22519,Jurong West,103.6999522,1.337733596,Blk 608,Jurong West St 63,Jurong West Central
22521,Jurong West,103.6977679,1.337416479,Pioneer Stn Exit A,Jurong West St 63,Jurong West Central
22529,Jurong West,103.6972862,1.337772628,Pioneer Stn Exit B,Jurong West St 63,Jurong West Central
22531,Jurong West,103.6981438,1.339226733,Opp Jurong West Pr Sch,Jurong West St 61,Jurong West Central
22539,Jurong West,103.6983868,1.339195237,Jurong West Pr Sch,Jurong West St 61,Jurong West Central
22541,Jurong West,103.6976102,1.334968048,Blk 655,Boon Lay Way,Jurong West Central
22549,Jurong West,103.6979536,1.334635631,Opp Blk 655 CP,Boon Lay Way,Kian Teck
22551,Jurong West,103.7006562,1.334982043,Blk 657,Boon Lay Way,Jurong West Central
22559,Jurong West,103.701014,1.334654622,Opp Blk 657 CP,Boon Lay Way,Kian Teck
22561,Jurong West,103.7041443,1.334970385,Blk 660,Boon Lay Way,Jurong West Central
22569,Jurong West,103.704582,1.334649396,Opp Blk 660 CP,Boon Lay Way,Kian Teck
22571,Jurong West,103.706891,1.337803814,Opp Boon Lay Stn,Boon Lay Way,Kian Teck
22591,Jurong West,103.7032958,1.344258333,Blk 670A,Jurong West St 64,Jurong West Central
22599,Jurong West,103.703081,1.344840383,Blk 678D,Jurong West St 64,Jurong West Central
22609,Jurong West,103.6983014,1.330482103,Soon Lee Bus Pk,Soon Lee Rd,Kian Teck
23011,Pioneer,103.6925083,1.322405185,Carrier Transicold P/L,Jln Ahmad Ibrahim,Benoi Sector
23019,Pioneer,103.692567,1.323021,Nippon Paint,Jln Ahmad Ibrahim,Joo Koon
23021,Pioneer,103.6851861,1.322435952,Aft Benoi Sector,Jln Ahmad Ibrahim,Benoi Sector
23029,Pioneer,103.6862289,1.323021944,Stamford Tyre,Jln Ahmad Ibrahim,Joo Koon
23031,Pioneer,103.6809911,1.322395431,Bef Benoi Flyover,Jln Ahmad Ibrahim,Benoi Sector
23039,Pioneer,103.6815139,1.323031111,Aft Benoi Flyover,Jln Ahmad Ibrahim,Joo Koon
23041,Jurong West,103.6905597,1.333340887,Opp Jurong Camp,Upp Jurong Rd,Kian Teck
23049,Jurong West,103.6906114,1.334107641,Jurong Camp,Upp Jurong Rd,Safti
23051,Jurong West,103.6892814,1.331689722,Bef Kian Teck Rd,Upp Jurong Rd,Kian Teck
23059,Jurong West,103.6881376,1.330712847,Aft Kian Teck Rd,Upp Jurong Rd,Safti
23061,Jurong West,103.6865222,1.329527778,Aft Kian Teck Rd,Upp Jurong Rd,Kian Teck
23069,Jurong West,103.6858202,1.329899505,Bef Kian Teck Rd,Upp Jurong Rd,Safti
23071,Jurong West,103.682578,1.32977056,Opp SAFTI Military Inst,Upp Jurong Rd,Kian Teck
23079,Jurong West,103.6818154,1.330179089,SAFTI Military Inst,Upp Jurong Rd,Safti
23081,Pioneer,103.678268,1.330116606,Opp S'pore Discovery Ctr,Upp Jurong Rd,Joo Koon
23089,Jurong West,103.6784347,1.330433729,S'pore Discovery Ctr,Upp Jurong Rd,Safti
23091,Pioneer,103.6927623,1.324518616,Nippon,Lok Yang Way,Joo Koon
23099,Pioneer,103.6928614,1.324671172,Bef First Lok Yang Rd,Lok Yang Way,Joo Koon
23101,Pioneer,103.6909133,1.324534722,Auto World Care,Lok Yang Way,Joo Koon
23109,Pioneer,103.6906839,1.324681389,Aft Third Lok Yang Rd,Lok Yang Way,Joo Koon
23111,Pioneer,103.6883647,1.324546667,Bef Fourth Lok Yang Rd,Lok Yang Way,Joo Koon
23119,Pioneer,103.6884774,1.324675615,Aft Fourth Lok Yang Rd,Lok Yang Way,Joo Koon
23121,Pioneer,103.6856463,1.324549519,Opp Leroy-Somer,Lok Yang Way,Joo Koon
23129,Pioneer,103.6855876,1.324680967,Leroy-Somer,Lok Yang Way,Joo Koon
23131,Pioneer,103.6840469,1.325371111,MES Logistic Hub,Sixth Lok Yang Rd,Joo Koon
23139,Pioneer,103.6841478,1.325171667,Bef Lok Yang Way,Sixth Lok Yang Rd,Joo Koon
23141,Pioneer,103.6840151,1.326668807,Opp Varco,Sixth Lok Yang Rd,Joo Koon
23149,Pioneer,103.6841647,1.326830346,Varco,Sixth Lok Yang Rd,Joo Koon
23151,Jurong West,103.6848346,1.32788229,Containers Printers,Intl Rd,Kian Teck
23159,Pioneer,103.6856335,1.32766374,Aft Fifth Lok Yang Rd,Intl Rd,Joo Koon
23161,Jurong West,103.6886947,1.327883956,Aft Kian Teck Rd,Intl Rd,Kian Teck
23169,Pioneer,103.6886764,1.327688333,Bef Kian Teck Rd,Intl Rd,Joo Koon
23171,Jurong West,103.6911897,1.327896036,SKK (S) Pte Ltd,Intl Rd,Kian Teck
23179,Pioneer,103.6910203,1.327672844,Aft Second Lok Yang Rd,Intl Rd,Joo Koon
23181,Jurong West,103.6944886,1.327903056,Aft Kian Teck Rd,Intl Rd,Kian Teck
23189,Pioneer,103.6939753,1.327644597,Bef First Lok Yang Rd,Intl Rd,Joo Koon
23191,Pioneer,103.6836277,1.319661456,Opp S'Pore Trspt Pte Ltd,Benoi Sector,Benoi Sector
23199,Pioneer,103.6831235,1.319512645,S'Pore Trspt Pte Ltd,Benoi Sector,Benoi Sector
23201,Pioneer,103.6862855,1.3196459,Opp Shimano Pte Ltd,Benoi Sector,Benoi Sector
23209,Pioneer,103.6857761,1.319503271,Aft Shimano Pte Ltd,Benoi Sector,Benoi Sector
23211,Pioneer,103.6892047,1.317920619,Mapletree Logistics Hub,Benoi Sector,Benoi Sector
23219,Pioneer,103.6885253,1.318327273,Tru-Marine,Benoi Sector,Benoi Sector
23221,Pioneer,103.671781,1.308966596,Aft Gul Way,Pioneer Rd,Gul Circle
23229,Pioneer,103.6718064,1.308687576,Opp Gul Way,Pioneer Rd,Gul Basin
23231,Pioneer,103.6749183,1.309265,Keppel Logistics,Pioneer Rd,Gul Circle
23239,Pioneer,103.67513,1.30916,Opp Keppel Logistics,Pioneer Rd,Gul Basin
23241,Pioneer,103.6798116,1.31025436,Aft Benoi Rd,Pioneer Rd,Benoi Sector
23249,Pioneer,103.6794885,1.309903487,Bef Benoi Rd,Pioneer Rd,Gul Basin
23251,Pioneer,103.6837814,1.311722356,Aft Shipyard Rd,Pioneer Rd,Benoi Sector
23259,Boon Lay,103.683665,1.311395562,Bef Shipyard Rd,Pioneer Rd,Shipyard
23261,Boon Lay,103.6857734,1.312648632,Opp Exxon Mobil,Pioneer Rd,Benoi Sector
23269,Boon Lay,103.6857799,1.312406285,Exxon Mobil,Pioneer Rd,Shipyard
23279,Boon Lay,103.6916285,1.314928759,Bef Benoi Sector,Pioneer Rd,Shipyard
