BusStopCode,Direction,Distance,Operator,ServiceNo,StopSequence
66379,1,3,SBST,53M,9
66359,1,3.3,SBST,53M,10
62141,1,3.6,SBST,53M,11
62059,1,4,SBST,53M,12
62229,1,4.4,SBST,53M,13
63309,1,4.8,SBST,53M,14
63299,1,5.1,SBST,53M,15
63289,1,5.4,SBST,53M,16
63279,1,5.7,SBST,53M,17
63269,1,6,SBST,53M,18
53009,1,0,SBST,54,1
53279,1,0.7,SBST,54,2
53289,1,1,SBST,54,3
53251,1,1.5,SBST,54,4
53221,1,1.9,SBST,54,5
53239,1,2.3,SBST,54,6
53391,1,2.8,SBST,54,7
53381,1,3.3,SBST,54,8
53371,1,3.6,SBST,54,9
53159,1,3.9,SBST,54,10
53149,1,4.4,SBST,54,11
53139,1,4.7,SBST,54,12
53129,1,5.2,SBST,54,13
53119,1,5.6,SBST,54,14
51089,1,6,SBST,54,15
51059,1,6.6,SBST,54,16
51049,1,7,SBST,54,17
51039,1,7.3,SBST,54,18
51029,1,7.5,SBST,54,19
51019,1,7.7,SBST,54,20
50059,1,8.2,SBST,54,21
50049,1,8.4,SBST,54,22
50037,1,8.7,SBST,54,23
50069,1,9.4,SBST,54,24
40129,1,9.7,SBST,54,25
40189,1,10.2,SBST,54,26
40179,1,10.4,SBST,54,27
9219,1,11.2,SBST,54,28
13199,1,11.9,SBST,54,29
13159,1,12.4,SBST,54,30
13071,1,12.8,SBST,54,31
13081,1,13.2,SBST,54,32
13091,1,13.6,SBST,54,33
13101,1,14,SBST,54,34
4339,1,14.3,SBST,54,35
4219,1,14.6,SBST,54,36
4239,1,15,SBST,54,37
5059,1,15.3,SBST,54,38
5049,1,15.5,SBST,54,39
5039,1,15.9,SBST,54,40
5019,1,16.2,SBST,54,41
10011,1,16.8,SBST,54,42
10041,1,17.1,SBST,54,43
10499,1,17.7,SBST,54,44
10499,2,0,SBST,54,1
10049,2,0.7,SBST,54,2
10017,2,1.1,SBST,54,3
5012,2,1.6,SBST,54,4
5022,2,2.2,SBST,54,5
4222,2,2.7,SBST,54,6
4211,2,3,SBST,54,7
4331,2,3.3,SBST,54,8
13109,2,3.6,SBST,54,9
13099,2,4.1,SBST,54,10
13089,2,4.5,SBST,54,11
13079,2,4.9,SBST,54,12
13141,2,5.4,SBST,54,13
13191,2,6,SBST,54,14
9212,2,6.6,SBST,54,15
40171,2,7.2,SBST,54,16
40181,2,7.5,SBST,54,17
40121,2,7.9,SBST,54,18
50061,2,8.2,SBST,54,19
50031,2,8.8,SBST,54,20
50041,2,9.1,SBST,54,21
50051,2,9.3,SBST,54,22
51011,2,9.6,SBST,54,23
51021,2,10,SBST,54,24
51031,2,10.2,SBST,54,25
51041,2,10.4,SBST,54,26
51051,2,10.8,SBST,54,27
51081,2,11.4,SBST,54,28
53111,2,12,SBST,54,29
53121,2,12.5,SBST,54,30
53131,2,13,SBST,54,31
53141,2,13.3,SBST,54,32
53151,2,13.7,SBST,54,33
53379,2,14.1,SBST,54,34
53389,2,14.4,SBST,54,35
53399,2,14.9,SBST,54,36
53231,2,15.4,SBST,54,37
53229,2,15.9,SBST,54,38
53259,2,16.2,SBST,54,39
53281,2,16.6,SBST,54,40
53271,2,16.9,SBST,54,41
53009,2,17.5,SBST,54,42
53009,1,0,SBST,55,1
53221,1,0.6,SBST,55,2
53239,1,1,SBST,55,3
53249,1,1.5,SBST,55,4
54539,1,1.9,SBST,55,5
54601,1,2.6,SBST,55,6
54371,1,3,SBST,55,7
54381,1,3.4,SBST,55,8
54291,1,4,SBST,55,9
54301,1,4.5,SBST,55,10
66341,1,4.8,SBST,55,11
66331,1,5.4,SBST,55,12
66101,1,5.8,SBST,55,13
63311,1,6.3,SBST,55,14
63321,1,6.7,SBST,55,15
63331,1,7.1,SBST,55,16
63341,1,7.5,SBST,55,17
63249,1,8.1,SBST,55,18
63071,1,8.6,SBST,55,19
63081,1,8.9,SBST,55,20
63091,1,9.3,SBST,55,21
63101,1,9.6,SBST,55,22
62231,1,10,SBST,55,23
62241,1,10.3,SBST,55,24
71051,1,10.7,SBST,55,25
71061,1,11.2,SBST,55,26
71071,1,11.6,SBST,55,27
71081,1,12,SBST,55,28
71091,1,12.5,SBST,55,29
72019,1,12.9,SBST,55,30
83119,1,13.6,SBST,55,31
83109,1,13.8,SBST,55,32
83299,1,14.5,SBST,55,33
83319,1,14.9,SBST,55,34
83309,1,15.2,SBST,55,35
92279,1,15.7,SBST,55,36
92061,1,15.9,SBST,55,37
92071,1,16.4,SBST,55,38
92081,1,16.7,SBST,55,39
93011,1,17.1,SBST,55,40
93021,1,17.5,SBST,55,41
93031,1,18.1,SBST,55,42
93041,1,18.6,SBST,55,43
93139,1,18.9,SBST,55,44
94011,1,19.2,SBST,55,45
94021,1,19.6,SBST,55,46
94031,1,19.9,SBST,55,47
94041,1,20.3,SBST,55,48
94051,1,20.7,SBST,55,49
94061,1,21.2,SBST,55,50
94009,1,21.4,SBST,55,51
94009,2,0,SBST,55,1
94069,2,0.6,SBST,55,2
94059,2,0.9,SBST,55,3
94049,2,1.3,SBST,55,4
94089,2,1.5,SBST,55,5
94039,2,1.8,SBST,55,6
94029,2,2.2,SBST,55,7
94019,2,2.4,SBST,55,8
93131,2,2.7,SBST,55,9
93049,2,3,SBST,55,10
93039,2,3.4,SBST,55,11
93201,2,3.7,SBST,55,12
93029,2,4.1,SBST,55,13
93019,2,4.5,SBST,55,14
92089,2,4.9,SBST,55,15
92079,2,5.2,SBST,55,16
92271,2,5.8,SBST,55,17
83301,2,6.1,SBST,55,18
83311,2,6.5,SBST,55,19
83291,2,6.8,SBST,55,20
83101,2,7.5,SBST,55,21
83111,2,7.8,SBST,55,22
72011,2,8.3,SBST,55,23
71099,2,8.6,SBST,55,24
71089,2,9,SBST,55,25
71079,2,9.4,SBST,55,26
71069,2,9.9,SBST,55,27
71059,2,10.3,SBST,55,28
62249,2,10.7,SBST,55,29
62239,2,11.1,SBST,55,30
63109,2,11.5,SBST,55,31
63099,2,11.8,SBST,55,32
63089,2,12.2,SBST,55,33
63079,2,12.6,SBST,55,34
63241,2,13.1,SBST,55,35
63349,2,13.6,SBST,55,36
63339,2,14.2,SBST,55,37
63329,2,14.5,SBST,55,38
63319,2,15,SBST,55,39
66109,2,15.5,SBST,55,40
66339,2,16,SBST,55,41
66349,2,16.6,SBST,55,42
54309,2,16.9,SBST,55,43
54299,2,17.5,SBST,55,44
54389,2,17.9,SBST,55,45
54379,2,18.3,SBST,55,46
54609,2,18.7,SBST,55,47
54531,2,19.3,SBST,55,48
53241,2,19.6,SBST,55,49
53231,2,20.2,SBST,55,50
53229,2,20.7,SBST,55,51
53009,2,21.1,SBST,55,52
53009,1,0,SBST,55B,1
53221,1,0.6,SBST,55B,2
53239,1,1,SBST,55B,3
53249,1,1.5,SBST,55B,4
54539,1,1.9,SBST,55B,5
54601,1,2.6,SBST,55B,6
54371,1,3,SBST,55B,7
54381,1,3.4,SBST,55B,8
53009,1,0,SBST,56,1
53279,1,0.7,SBST,56,2
53289,1,1,SBST,56,3
53251,1,1.5,SBST,56,4
53221,1,1.9,SBST,56,5
53211,1,2.2,SBST,56,6
52021,1,2.6,SBST,56,7
52031,1,2.9,SBST,56,8
52361,1,3.8,SBST,56,9
52279,1,4.4,SBST,56,10
52239,1,5,SBST,56,11
52189,1,5.3,SBST,56,12
52079,1,6.4,SBST,56,13
50059,1,7.3,SBST,56,14
50049,1,7.5,SBST,56,15
50038,1,8,SBST,56,16
50029,1,8.4,SBST,56,17
50019,1,9,SBST,56,18
40109,1,9.2,SBST,56,19
40019,1,9.7,SBST,56,20
7539,1,10.1,SBST,56,21
7518,1,10.7,SBST,56,22
7569,1,10.9,SBST,56,23
1639,1,11.3,SBST,56,24
1619,1,11.7,SBST,56,25
2089,1,12.3,SBST,56,26
2099,1,12.6,SBST,56,27
2099,2,0,SBST,56,1
2101,2,0.4,SBST,56,2
2051,2,0.8,SBST,56,3
2061,2,1.1,SBST,56,4
1611,2,1.9,SBST,56,5
1631,2,2.1,SBST,56,6
7561,2,2.5,SBST,56,7
7571,2,2.8,SBST,56,8
7021,2,3.2,SBST,56,9
40011,2,3.7,SBST,56,10
40101,2,4.3,SBST,56,11
50011,2,4.5,SBST,56,12
50021,2,5.2,SBST,56,13
50031,2,5.7,SBST,56,14
50041,2,6,SBST,56,15
50051,2,6.2,SBST,56,16
51011,2,6.5,SBST,56,17
52071,2,7.4,SBST,56,18
52181,2,8,SBST,56,19
52231,2,8.2,SBST,56,20
52271,2,8.8,SBST,56,21
52369,2,9.4,SBST,56,22
52039,2,10,SBST,56,23
53219,2,10.8,SBST,56,24
53229,2,11.3,SBST,56,25
53259,2,11.6,SBST,56,26
53281,2,12,SBST,56,27
53271,2,12.3,SBST,56,28
53009,2,12.9,SBST,56,29
53009,1,0,SBST,57,1
53221,1,0.6,SBST,57,2
53211,1,0.9,SBST,57,3
52021,1,1.3,SBST,57,4
52031,1,1.6,SBST,57,5
52361,1,2.5,SBST,57,6
52351,1,2.7,SBST,57,7
52341,1,3,SBST,57,8
52331,1,3.4,SBST,57,9
52321,1,3.8,SBST,57,10
52501,1,4.1,SBST,57,11
52079,1,5.4,SBST,57,12
50059,1,6.3,SBST,57,13
50049,1,6.5,SBST,57,14
50038,1,7,SBST,57,15
50029,1,7.4,SBST,57,16
50019,1,8,SBST,57,17
40109,1,8.2,SBST,57,18
40019,1,8.7,SBST,57,19
7539,1,9.1,SBST,57,20
7589,1,9.5,SBST,57,21
1559,1,9.8,SBST,57,22
1519,1,10.2,SBST,57,23
1629,1,10.6,SBST,57,24
1619,1,11,SBST,57,25
2119,1,11.3,SBST,57,26
3019,1,12.3,SBST,57,27
3059,1,12.6,SBST,57,28
3129,1,13,SBST,57,29
3217,1,13.3,SBST,57,30
5649,1,14.2,SBST,57,31
14061,1,14.5,SBST,57,32
14071,1,15,SBST,57,33
14081,1,15.4,SBST,57,34
14101,1,15.8,SBST,57,35
14141,1,16.6,SBST,57,36
14121,1,16.9,SBST,57,37
14131,1,17.3,SBST,57,38
14151,1,17.8,SBST,57,39
14161,1,18.2,SBST,57,40
14171,1,18.6,SBST,57,41
15041,1,19.3,SBST,57,42
15051,1,19.6,SBST,57,43
14369,1,20.3,SBST,57,45
14219,1,20.7,SBST,57,46
14209,1,21,SBST,57,47
14199,1,21.4,SBST,57,48
10331,1,22.1,SBST,57,49
10009,1,22.4,SBST,57,50
10009,2,0,SBST,57,1
10339,2,0.4,SBST,57,2
14241,2,0.6,SBST,57,3
14191,2,1.4,SBST,57,4
14201,2,1.7,SBST,57,5
14471,2,2,SBST,57,6
14211,2,2.2,SBST,57,7
18019,2,2.6,SBST,57,8
15059,2,3.1,SBST,57,9
15049,2,3.4,SBST,57,10
14189,2,3.8,SBST,57,11
14179,2,4.1,SBST,57,12
14169,2,4.5,SBST,57,13
14159,2,5,SBST,57,14
14139,2,5.4,SBST,57,15
14129,2,5.9,SBST,57,16
14119,2,6.2,SBST,57,17
14109,2,6.9,SBST,57,18
14089,2,7.3,SBST,57,19
14069,2,8.1,SBST,57,20
5641,2,8.7,SBST,57,21
3223,2,9.4,SBST,57,22
3151,2,9.8,SBST,57,23
3021,2,10.3,SBST,57,24
3011,2,10.9,SBST,57,25
2111,2,11.5,SBST,57,26
1611,2,12.1,SBST,57,27
1621,2,12.3,SBST,57,28
1541,2,12.6,SBST,57,29
7551,2,13,SBST,57,30
7531,2,13.3,SBST,57,31
40011,2,13.7,SBST,57,32
40101,2,14.3,SBST,57,33
50011,2,14.5,SBST,57,34
50021,2,15.2,SBST,57,35
50031,2,15.7,SBST,57,36
50041,2,16,SBST,57,37
50051,2,16.2,SBST,57,38
51011,2,16.5,SBST,57,39
52071,2,17.4,SBST,57,40
52509,2,18.2,SBST,57,41
52329,2,18.5,SBST,57,42
52339,2,18.9,SBST,57,43
52349,2,19.3,SBST,57,44
52369,2,19.9,SBST,57,45
52039,2,20.5,SBST,57,46
53219,2,21.3,SBST,57,47
53229,2,21.8,SBST,57,48
53009,2,22.2,SBST,57,49
53009,1,0,SBST,58,1
53221,1,0.6,SBST,58,2
53239,1,1,SBST,58,3
53249,1,1.5,SBST,58,4
54539,1,1.9,SBST,58,5
54101,1,2.6,SBST,58,6
66091,1,3.5,SBST,58,7
66391,1,4.4,SBST,58,8
66401,1,4.6,SBST,58,9
66411,1,5,SBST,58,10
66389,1,5.3,SBST,58,11
62131,1,5.7,SBST,58,12
62141,1,6.1,SBST,58,13
62059,1,6.5,SBST,58,14
62049,1,6.9,SBST,58,15
62039,1,7.1,SBST,58,16
62029,1,7.5,SBST,58,17
62019,1,7.7,SBST,58,18
70309,1,8,SBST,58,19
70299,1,8.2,SBST,58,20
70289,1,8.5,SBST,58,21
70279,1,9,SBST,58,22
70091,1,9.3,SBST,58,23
70081,1,9.7,SBST,58,24
70071,1,10.2,SBST,58,25
71081,1,10.5,SBST,58,26
72059,1,11.1,SBST,58,27
72049,1,11.5,SBST,58,28
72039,1,11.8,SBST,58,29
84709,1,12.1,SBST,58,30
84489,1,12.6,SBST,58,31
75401,1,14.8,SBST,58,32
75411,1,15.4,SBST,58,33
75371,1,15.8,SBST,58,34
75291,1,16.1,SBST,58,35
75311,1,16.7,SBST,58,36
75361,1,17.1,SBST,58,37
75351,1,17.4,SBST,58,38
77339,1,18,SBST,58,39
77279,1,18.3,SBST,58,40
77269,1,18.6,SBST,58,41
77259,1,19,SBST,58,42
77219,1,19.4,SBST,58,43
77209,1,19.8,SBST,58,44
77199,1,20.2,SBST,58,45
77009,1,20.9,SBST,58,46
77009,2,0,SBST,58,1
77191,2,0.7,SBST,58,2
77201,2,1.1,SBST,58,3
77211,2,1.4,SBST,58,4
77251,2,1.9,SBST,58,5
77261,2,2.3,SBST,58,6
77271,2,2.6,SBST,58,7
77331,2,2.9,SBST,58,8
75359,2,3.5,SBST,58,9
75369,2,3.9,SBST,58,10
75319,2,4.3,SBST,58,11
75299,2,4.8,SBST,58,12
75379,2,5.1,SBST,58,13
75419,2,5.6,SBST,58,14
75409,2,6.1,SBST,58,15
84481,2,8.4,SBST,58,16
84701,2,8.9,SBST,58,17
72031,2,9.2,SBST,58,18
72041,2,9.5,SBST,58,19
72051,2,9.9,SBST,58,20
71089,2,10.4,SBST,58,21
70079,2,10.8,SBST,58,22
70089,2,11.3,SBST,58,23
70099,2,11.7,SBST,58,24
70271,2,11.9,SBST,58,25
70281,2,12.5,SBST,58,26
70291,2,12.8,SBST,58,27
70301,2,13.1,SBST,58,28
62011,2,13.4,SBST,58,29
62021,2,13.6,SBST,58,30
62031,2,13.8,SBST,58,31
62041,2,14.2,SBST,58,32
62051,2,14.7,SBST,58,33
62149,2,14.9,SBST,58,34
62139,2,15.3,SBST,58,35
66381,2,15.7,SBST,58,36
66419,2,16,SBST,58,37
66409,2,16.4,SBST,58,38
66399,2,16.8,SBST,58,39
66099,2,17.5,SBST,58,40
54109,2,18.4,SBST,58,41
54531,2,19,SBST,58,42
53241,2,19.3,SBST,58,43
53231,2,19.9,SBST,58,44
53229,2,20.4,SBST,58,45
53009,2,20.8,SBST,58,46
62131,1,0,SBST,58A,1
62141,1,0.4,SBST,58A,2
62059,1,0.8,SBST,58A,3
62049,1,1.2,SBST,58A,4
62039,1,1.4,SBST,58A,5
62029,1,1.8,SBST,58A,6
62019,1,2,SBST,58A,7
70309,1,2.3,SBST,58A,8
70299,1,2.5,SBST,58A,9
70289,1,2.8,SBST,58A,10
70279,1,3.3,SBST,58A,11
70091,1,3.6,SBST,58A,12
70081,1,4,SBST,58A,13
70071,1,4.5,SBST,58A,14
71081,1,4.8,SBST,58A,15
72059,1,5.4,SBST,58A,16
72049,1,5.8,SBST,58A,17
72039,1,6.1,SBST,58A,18
84709,1,6.4,SBST,58A,19
84489,1,6.9,SBST,58A,20
75401,1,9.1,SBST,58A,21
75411,1,9.7,SBST,58A,22
75371,1,10.1,SBST,58A,23
75291,1,10.4,SBST,58A,24
75311,1,11,SBST,58A,25
75361,1,11.4,SBST,58A,26
75351,1,11.7,SBST,58A,27
77009,1,0,SBST,58B,1
77191,1,0.7,SBST,58B,2
77201,1,1.1,SBST,58B,3
77211,1,1.4,SBST,58B,4
77251,1,1.9,SBST,58B,5
77261,1,2.3,SBST,58B,6
77271,1,2.6,SBST,58B,7
77331,1,2.9,SBST,58B,8
75359,1,3.5,SBST,58B,9
75369,1,3.9,SBST,58B,10
75319,1,4.3,SBST,58B,11
75299,1,4.8,SBST,58B,12
75379,1,5.1,SBST,58B,13
84481,1,8.3,SBST,58B,14
84701,1,8.8,SBST,58B,15
72031,1,9.1,SBST,58B,16
72041,1,9.4,SBST,58B,17
72051,1,9.8,SBST,58B,18
71089,1,10.3,SBST,58B,19
70079,1,10.7,SBST,58B,20
70089,1,11.2,SBST,58B,21
70099,1,11.6,SBST,58B,22
70271,1,11.8,SBST,58B,23
70281,1,12.4,SBST,58B,24
53009,1,0,SBST,59,1
53221,1,0.6,SBST,59,2
53211,1,0.9,SBST,59,3
52021,1,1.3,SBST,59,4
52031,1,1.6,SBST,59,5
52361,1,2.5,SBST,59,6
52449,1,2.9,SBST,59,7
52179,1,3.1,SBST,59,8
52169,1,3.5,SBST,59,9
52159,1,3.7,SBST,59,10
52149,1,3.9,SBST,59,11
52139,1,4.3,SBST,59,12
52509,1,5,SBST,59,13
52329,1,5.3,SBST,59,14
72011,1,12.1,SBST,59,17
71099,1,12.4,SBST,59,18
72059,1,13,SBST,59,19
72049,1,13.4,SBST,59,20
72039,1,13.7,SBST,59,21
84709,1,14,SBST,59,22
84489,1,14.5,SBST,59,23
84461,1,14.9,SBST,59,24
84471,1,15.3,SBST,59,25
84621,1,15.7,SBST,59,26
84611,1,16.1,SBST,59,27
84631,1,16.3,SBST,59,28
84601,1,16.5,SBST,59,29
75341,1,16.9,SBST,59,30
75061,1,17.3,SBST,59,31
75051,1,18,SBST,59,32
76071,1,18.7,SBST,59,33
76081,1,19.2,SBST,59,34
76091,1,19.6,SBST,59,35
76101,1,20,SBST,59,36
76031,1,20.2,SBST,59,37
76231,1,20.6,SBST,59,38
76241,1,20.9,SBST,59,39
98011,1,21.5,SBST,59,40
98021,1,21.9,SBST,59,41
98031,1,22.3,SBST,59,42
98041,1,22.6,SBST,59,43
98231,1,22.9,SBST,59,44
98051,1,23.2,SBST,59,45
98061,1,23.8,SBST,59,46
98071,1,24.2,SBST,59,47
99011,1,24.6,SBST,59,48
99021,1,25,SBST,59,49
99031,1,25.3,SBST,59,50
99041,1,25.7,SBST,59,51
99139,1,26,SBST,59,52
99009,1,26.3,SBST,59,53
99009,2,0,SBST,59,1
99131,2,0.2,SBST,59,2
99049,2,0.5,SBST,59,3
99039,2,0.9,SBST,59,4
99029,2,1.2,SBST,59,5
99019,2,1.6,SBST,59,6
98079,2,2.2,SBST,59,7
98069,2,2.6,SBST,59,8
98059,2,3,SBST,59,9
98239,2,3.3,SBST,59,10
98049,2,3.6,SBST,59,11
98039,2,4,SBST,59,12
98029,2,4.5,SBST,59,13
98019,2,4.9,SBST,59,14
76249,2,5.5,SBST,59,15
76239,2,5.8,SBST,59,16
76039,2,6.1,SBST,59,17
76109,2,6.4,SBST,59,18
76099,2,6.8,SBST,59,19
76089,2,7.2,SBST,59,20
76079,2,7.6,SBST,59,21
75059,2,8.3,SBST,59,22
75069,2,9,SBST,59,23
75349,2,9.4,SBST,59,24
84609,2,9.7,SBST,59,25
84639,2,10,SBST,59,26
84619,2,10.2,SBST,59,27
84629,2,10.5,SBST,59,28
84479,2,10.8,SBST,59,29
84469,2,11.2,SBST,59,30
84481,2,11.8,SBST,59,31
84701,2,12.3,SBST,59,32
72031,2,12.6,SBST,59,33
72041,2,12.9,SBST,59,34
72051,2,13.3,SBST,59,35
71091,2,13.8,SBST,59,36
72019,2,14.2,SBST,59,37
52321,2,21.2,SBST,59,40
52501,2,21.5,SBST,59,41
52131,2,22.2,SBST,59,42
52141,2,22.7,SBST,59,43
52151,2,22.9,SBST,59,44
52161,2,23.3,SBST,59,45
52171,2,23.6,SBST,59,46
52441,2,23.8,SBST,59,47
52369,2,24.2,SBST,59,48
52039,2,24.8,SBST,59,49
53219,2,25.6,SBST,59,50
53229,2,26.1,SBST,59,51
53009,2,26.5,SBST,59,52
2099,1,0,SBST,5N,1
2101,1,0.4,SBST,5N,2
2051,1,0.8,SBST,5N,3
2061,1,1.1,SBST,5N,4
4167,1,2.1,SBST,5N,5
4249,1,2.4,SBST,5N,6
5029,1,2.8,SBST,5N,7
4222,1,3.4,SBST,5N,8
4211,1,3.7,SBST,5N,9
4331,1,4,SBST,5N,10
13109,1,4.3,SBST,5N,11
13211,1,4.6,SBST,5N,12
6151,1,5.2,SBST,5N,13
6141,1,5.7,SBST,5N,14
6131,1,6,SBST,5N,15
13121,1,6.3,SBST,5N,16
13141,1,6.7,SBST,5N,17
13191,1,7.3,SBST,5N,18
9048,1,8,SBST,5N,19
9038,1,8.6,SBST,5N,20
8138,1,9,SBST,5N,21
8057,1,9.4,SBST,5N,22
8079,1,9.9,SBST,5N,23
7011,1,10.1,SBST,5N,24
7021,1,10.5,SBST,5N,25
40011,1,11,SBST,5N,26
41119,1,15.7,SBST,5N,28
41109,1,16,SBST,5N,29
11119,1,16.4,SBST,5N,30
11109,1,16.7,SBST,5N,31
11099,1,17,SBST,5N,32
11231,1,17.6,SBST,5N,33
11261,1,18.4,SBST,5N,34
17249,1,22.1,SBST,5N,37
17161,1,22.6,SBST,5N,38
17171,1,23,SBST,5N,39
17181,1,23.3,SBST,5N,40
20101,1,23.6,SBST,5N,41
28311,1,26.9,SBST,5N,44
28321,1,27.6,SBST,5N,45
28331,1,28,SBST,5N,46
28451,1,28.5,SBST,5N,47
28461,1,28.9,SBST,5N,48
28491,1,29.4,SBST,5N,49
28501,1,29.8,SBST,5N,50
28511,1,30.2,SBST,5N,51
28521,1,30.5,SBST,5N,52
28401,1,30.8,SBST,5N,53
28531,1,31.1,SBST,5N,54
21249,1,31.7,SBST,5N,55
21429,1,32.1,SBST,5N,56
21391,1,32.5,SBST,5N,57
21369,1,32.8,SBST,5N,58
22491,1,33.9,SBST,5N,59
22501,1,34.3,SBST,5N,60
22511,1,34.6,SBST,5N,61
22531,1,34.9,SBST,5N,62
22231,1,35.2,SBST,5N,63
22359,1,35.5,SBST,5N,64
27331,1,36,SBST,5N,65
27341,1,36.3,SBST,5N,66
27351,1,36.7,SBST,5N,67
27361,1,37,SBST,5N,68
27271,1,37.4,SBST,5N,69
27131,1,37.7,SBST,5N,70
27141,1,38.2,SBST,5N,71
27159,1,38.6,SBST,5N,72
77009,1,0,GAS,6,1
78109,1,0.8,GAS,6,2
78119,1,1.3,GAS,6,3
78129,1,1.8,GAS,6,4
78139,1,2.2,GAS,6,5
78149,1,2.6,GAS,6,6
98109,1,2.9,GAS,6,7
98031,1,3.3,GAS,6,8
98041,1,3.6,GAS,6,9
98121,1,4,GAS,6,10
98131,1,4.3,GAS,6,11
98141,1,4.6,GAS,6,12
98151,1,4.8,GAS,6,13
98161,1,5.1,GAS,6,14
98171,1,5.3,GAS,6,15
98181,1,5.6,GAS,6,16
98199,1,5.9,GAS,6,17
98209,1,6.2,GAS,6,18
98219,1,6.4,GAS,6,19
98229,1,6.7,GAS,6,20
98149,1,7,GAS,6,21
98139,1,7.3,GAS,6,22
98129,1,7.6,GAS,6,23
98049,1,8,GAS,6,24
98039,1,8.4,GAS,6,25
98101,1,8.9,GAS,6,26
78141,1,9.3,GAS,6,27
78131,1,9.7,GAS,6,28
78121,1,10.1,GAS,6,29
78111,1,10.6,GAS,6,30
78101,1,11,GAS,6,31
77009,1,11.6,GAS,6,32
82009,1,0,SBST,60,1
82061,1,0.5,SBST,60,2
83101,1,0.9,SBST,60,3
83111,1,1.2,SBST,60,4
72011,1,1.7,SBST,60,5
72021,1,2.1,SBST,60,6
72061,1,2.6,SBST,60,7
72071,1,2.8,SBST,60,8
84501,1,3.4,SBST,60,9
84511,1,3.8,SBST,60,10
84499,1,4.2,SBST,60,11
84489,1,4.8,SBST,60,12
84459,1,5.2,SBST,60,13
84539,1,5.4,SBST,60,14
84361,1,6.4,SBST,60,15
84309,1,6.8,SBST,60,16
84009,1,7.4,SBST,60,17
84301,1,8,SBST,60,18
84369,1,8.4,SBST,60,19
84451,1,9.5,SBST,60,20
84481,1,10,SBST,60,21
84491,1,10.5,SBST,60,22
84501,1,10.8,SBST,60,23
84511,1,11.2,SBST,60,24
72079,1,11.4,SBST,60,25
72069,1,11.7,SBST,60,26
72029,1,12.1,SBST,60,27
72019,1,12.5,SBST,60,28
83119,1,13.2,SBST,60,29
83109,1,13.4,SBST,60,30
82069,1,14.1,SBST,60,31
82221,1,14.6,SBST,60,32
82009,1,15.2,SBST,60,33
82009,1,0,SBST,60A,1
82061,1,0.5,SBST,60A,2
83101,1,0.9,SBST,60A,3
83111,1,1.2,SBST,60A,4
72011,1,1.7,SBST,60A,5
72021,1,2.1,SBST,60A,6
72061,1,2.6,SBST,60A,7
72071,1,2.8,SBST,60A,8
84501,1,3.4,SBST,60A,9
84511,1,3.8,SBST,60A,10
43009,1,0,SMRT,61,1
43179,1,0.6,SMRT,61,2
43189,1,1,SMRT,61,3
43199,1,1.4,SMRT,61,4
43209,1,1.9,SMRT,61,5
42199,1,2.4,SMRT,61,6
42189,1,2.7,SMRT,61,7
42179,1,3,SMRT,61,8
42169,1,3.4,SMRT,61,9
42159,1,3.6,SMRT,61,10
42259,1,3.9,SMRT,61,11
42089,1,4.3,SMRT,61,12
42149,1,4.8,SMRT,61,13
12109,1,5.4,SMRT,61,14
12099,1,5.8,SMRT,61,15
12089,1,6,SMRT,61,16
12079,1,6.5,SMRT,61,17
12069,1,6.8,SMRT,61,18
12119,1,7.1,SMRT,61,19
12059,1,7.3,SMRT,61,20
12049,1,7.6,SMRT,61,21
12039,1,8,SMRT,61,22
12029,1,8.3,SMRT,61,23
11299,1,8.7,SMRT,61,24
11289,1,9.1,SMRT,61,25
11279,1,9.4,SMRT,61,26
11269,1,9.9,SMRT,61,27
11419,1,10.2,SMRT,61,28
11409,1,10.7,SMRT,61,29
11179,1,10.9,SMRT,61,30
11169,1,11.5,SMRT,61,31
11161,1,12.2,SMRT,61,32
11459,1,12.7,SMRT,61,33
11449,1,13,SMRT,61,34
11059,1,14.1,SMRT,61,36
11049,1,14.5,SMRT,61,37
11039,1,14.9,SMRT,61,38
11029,1,15.3,SMRT,61,39
11519,1,15.9,SMRT,61,40
18019,1,16.6,SMRT,61,41
15059,1,17.1,SMRT,61,42
15049,1,17.4,SMRT,61,43
14189,1,17.8,SMRT,61,44
14179,1,18.1,SMRT,61,45
14169,1,18.5,SMRT,61,46
14159,1,19,SMRT,61,47
14139,1,19.4,SMRT,61,48
14129,1,19.9,SMRT,61,49
14119,1,20.2,SMRT,61,50
14011,1,20.8,SMRT,61,51
14239,1,21.4,SMRT,61,52
14229,1,21.7,SMRT,61,53
10391,1,22.2,SMRT,61,54
10049,1,22.6,SMRT,61,55
10017,1,23,SMRT,61,56
10018,1,23.1,SMRT,61,57
5013,1,23.9,SMRT,61,58
5023,1,24.3,SMRT,61,59
4222,1,24.6,SMRT,61,60
4142,1,25.1,SMRT,61,61
1012,1,25.6,SMRT,61,62
1113,1,26.2,SMRT,61,63
1121,1,26.6,SMRT,61,64
1211,1,26.9,SMRT,61,65
1311,1,27.2,SMRT,61,66
7371,1,27.5,SMRT,61,67
60011,1,28.1,SMRT,61,68
60021,1,28.7,SMRT,61,69
60031,1,29.2,SMRT,61,70
60229,1,29.5,SMRT,61,71
60159,1,30,SMRT,61,72
60161,1,31.1,SMRT,61,74
60211,1,31.8,SMRT,61,75
70101,1,32.2,SMRT,61,76
